,metric,alpha,mse
0,w_Hengaging,0.0,0.26304334053387096
1,w_Hengaging,0.01,0.26488051355467807
2,w_Hengaging,0.016838980323928915,0.2680231654888913
3,w_Hengaging,0.02835512583496652,0.2732382833025245
4,w_Hengaging,0.047747140601752946,0.2769802263177667
5,w_Hengaging,0.08040131611167854,0.28504414847555287
6,w_Hengaging,0.13538761800225438,0.2989261749943305
7,w_Hengaging,0.2279789435643565,0.33222012567476794
8,w_Hengaging,0.38389329449502996,0.3763637217033846
9,w_Hengaging,0.6464371632490059,0.4166666666666667
10,w_Hengaging,1.0885342672606435,0.4166666666666667
11,w_Hengaging,1.8329807108324356,0.4166666666666667
12,w_Hengaging,3.086552612384862,0.4166666666666667
13,w_Hengaging,5.197439870872004,0.4166666666666667
14,w_Hengaging,8.751958772041732,0.4166666666666667
15,w_Hengaging,14.73740615582478,0.4166666666666667
16,w_Hengaging,24.816289228368237,0.4166666666666667
17,w_Hengaging,41.78810060294219,0.4166666666666667
18,w_Hengaging,70.36690038273056,0.4166666666666667
19,w_Hengaging,118.4906851000666,0.4166666666666667
20,w_Hengaging,199.52623149688787,0.4166666666666667
21,w_Hengaging,0.0,0.26304334053387096
22,w_Hengaging,0.01,0.26488051355467807
23,w_Hengaging,0.016838980323928915,0.2680231654888913
24,w_Hengaging,0.02835512583496652,0.2732382833025245
25,w_Hengaging,0.047747140601752946,0.2769802263177667
26,w_Hengaging,0.08040131611167854,0.28504414847555287
27,w_Hengaging,0.13538761800225438,0.2989261749943305
28,w_Hengaging,0.2279789435643565,0.33222012567476794
29,w_Hengaging,0.38389329449502996,0.3763637217033846
30,w_Hengaging,0.6464371632490059,0.4166666666666667
31,w_Hengaging,1.0885342672606435,0.4166666666666667
32,w_Hengaging,1.8329807108324356,0.4166666666666667
33,w_Hengaging,3.086552612384862,0.4166666666666667
34,w_Hengaging,5.197439870872004,0.4166666666666667
35,w_Hengaging,8.751958772041732,0.4166666666666667
36,w_Hengaging,14.73740615582478,0.4166666666666667
37,w_Hengaging,24.816289228368237,0.4166666666666667
38,w_Hengaging,41.78810060294219,0.4166666666666667
39,w_Hengaging,70.36690038273056,0.4166666666666667
40,w_Hengaging,118.4906851000666,0.4166666666666667
41,w_Hengaging,199.52623149688787,0.4166666666666667
42,w_Hengaging,0.0,0.26304334053387096
43,w_Hengaging,0.01,0.26488051355467807
44,w_Hengaging,0.016838980323928915,0.2680231654888913
45,w_Hengaging,0.02835512583496652,0.2732382833025245
46,w_Hengaging,0.047747140601752946,0.2769802263177667
47,w_Hengaging,0.08040131611167854,0.28504414847555287
48,w_Hengaging,0.13538761800225438,0.2989261749943305
49,w_Hengaging,0.2279789435643565,0.33222012567476794
50,w_Hengaging,0.38389329449502996,0.3763637217033846
51,w_Hengaging,0.6464371632490059,0.4166666666666667
52,w_Hengaging,1.0885342672606435,0.4166666666666667
53,w_Hengaging,1.8329807108324356,0.4166666666666667
54,w_Hengaging,3.086552612384862,0.4166666666666667
55,w_Hengaging,5.197439870872004,0.4166666666666667
56,w_Hengaging,8.751958772041732,0.4166666666666667
57,w_Hengaging,14.73740615582478,0.4166666666666667
58,w_Hengaging,24.816289228368237,0.4166666666666667
59,w_Hengaging,41.78810060294219,0.4166666666666667
60,w_Hengaging,70.36690038273056,0.4166666666666667
61,w_Hengaging,118.4906851000666,0.4166666666666667
62,w_Hengaging,199.52623149688787,0.4166666666666667
63,w_Hengaging,0.0,0.26304334053387096
64,w_Hengaging,0.01,0.26488051355467807
65,w_Hengaging,0.016838980323928915,0.2680231654888913
