,metric,alpha,mse
0,w_Hpyr,0.0,2.090910574920773
1,w_Hpyr,0.01,2.0909129865560923
2,w_Hpyr,0.016838980323928915,2.090917151906485
3,w_Hpyr,0.02835512583496652,2.0909288106683763
4,w_Hpyr,0.047747140601752946,2.0909617726962195
5,w_Hpyr,0.08040131611167854,2.091055844088444
6,w_Hpyr,0.13538761800225438,2.0912570969300632
7,w_Hpyr,0.2279789435643565,2.0916667983972395
8,w_Hpyr,0.38389329449502996,2.092711335800979
9,w_Hpyr,0.6464371632490059,2.0950232842535152
10,w_Hpyr,1.0885342672606435,2.0981074659644925
11,w_Hpyr,1.8329807108324356,2.09827141136582
12,w_Hpyr,3.086552612384862,2.098737126808856
13,w_Hpyr,5.197439870872004,2.1000579503237695
14,w_Hpyr,8.751958772041732,2.1038106694264957
15,w_Hpyr,14.73740615582478,2.114458529310377
16,w_Hpyr,24.816289228368237,2.1433119508194447
17,w_Hpyr,41.78810060294219,2.2240016809233327
18,w_Hpyr,70.36690038273056,2.4424690418413926
19,w_Hpyr,118.4906851000666,3.030648968052225
20,w_Hpyr,199.52623149688787,4.623701013103494
21,w_Hpyr,0.0,2.090910574920773
22,w_Hpyr,0.01,2.0909129865560923
23,w_Hpyr,0.016838980323928915,2.090917151906485
24,w_Hpyr,0.02835512583496652,2.0909288106683763
25,w_Hpyr,0.047747140601752946,2.0909617726962195
26,w_Hpyr,0.08040131611167854,2.091055844088444
27,w_Hpyr,0.13538761800225438,2.0912570969300632
28,w_Hpyr,0.2279789435643565,2.0916667983972395
29,w_Hpyr,0.38389329449502996,2.092711335800979
30,w_Hpyr,0.6464371632490059,2.0950232842535152
31,w_Hpyr,1.0885342672606435,2.0981074659644925
32,w_Hpyr,1.8329807108324356,2.09827141136582
33,w_Hpyr,3.086552612384862,2.098737126808856
34,w_Hpyr,5.197439870872004,2.1000579503237695
35,w_Hpyr,8.751958772041732,2.1038106694264957
36,w_Hpyr,14.73740615582478,2.114458529310377
37,w_Hpyr,24.816289228368237,2.1433119508194447
38,w_Hpyr,41.78810060294219,2.2240016809233327
39,w_Hpyr,70.36690038273056,2.4424690418413926
40,w_Hpyr,118.4906851000666,3.030648968052225
41,w_Hpyr,199.52623149688787,4.623701013103494
42,w_Hpyr,0.0,2.090910574920773
43,w_Hpyr,0.01,2.0909129865560923
44,w_Hpyr,0.016838980323928915,2.090917151906485
45,w_Hpyr,0.02835512583496652,2.0909288106683763
46,w_Hpyr,0.047747140601752946,2.0909617726962195
47,w_Hpyr,0.08040131611167854,2.091055844088444
48,w_Hpyr,0.13538761800225438,2.0912570969300632
49,w_Hpyr,0.2279789435643565,2.0916667983972395
50,w_Hpyr,0.38389329449502996,2.092711335800979
51,w_Hpyr,0.6464371632490059,2.0950232842535152
52,w_Hpyr,1.0885342672606435,2.0981074659644925
53,w_Hpyr,1.8329807108324356,2.09827141136582
54,w_Hpyr,3.086552612384862,2.098737126808856
55,w_Hpyr,5.197439870872004,2.1000579503237695
56,w_Hpyr,8.751958772041732,2.1038106694264957
57,w_Hpyr,14.73740615582478,2.114458529310377
58,w_Hpyr,24.816289228368237,2.1433119508194447
59,w_Hpyr,41.78810060294219,2.2240016809233327
60,w_Hpyr,70.36690038273056,2.4424690418413926
61,w_Hpyr,118.4906851000666,3.030648968052225
62,w_Hpyr,199.52623149688787,4.623701013103494
63,w_Hpyr,0.0,2.090910574920773
64,w_Hpyr,0.01,2.0909129865560923
65,w_Hpyr,0.016838980323928915,2.090917151906485
66,w_Hpyr,0.02835512583496652,2.0909288106683763
67,w_Hpyr,0.047747140601752946,2.0909617726962195
68,w_Hpyr,0.08040131611167854,2.091055844088444
69,w_Hpyr,0.13538761800225438,2.0912570969300632
70,w_Hpyr,0.2279789435643565,2.0916667983972395
71,w_Hpyr,0.38389329449502996,2.092711335800979
72,w_Hpyr,0.6464371632490059,2.0950232842535152
73,w_Hpyr,1.0885342672606435,2.0981074659644925
74,w_Hpyr,1.8329807108324356,2.09827141136582
75,w_Hpyr,3.086552612384862,2.098737126808856
76,w_Hpyr,5.197439870872004,2.1000579503237695
77,w_Hpyr,8.751958772041732,2.1038106694264957
78,w_Hpyr,14.73740615582478,2.114458529310377
79,w_Hpyr,24.816289228368237,2.1433119508194447
80,w_Hpyr,41.78810060294219,2.2240016809233327
