,metric,alpha,mse
0,w_Hmlqe,0.0,0.5555339236898567
1,w_Hmlqe,0.01,0.5556279018395344
2,w_Hmlqe,0.016838980323928915,0.5557984202638034
3,w_Hmlqe,0.02835512583496652,0.5562819887030886
4,w_Hmlqe,0.047747140601752946,0.5571969918657277
5,w_Hmlqe,0.08040131611167854,0.5595592577552712
6,w_Hmlqe,0.13538761800225438,0.5613989248522352
7,w_Hmlqe,0.2279789435643565,0.5638717617075507
8,w_Hmlqe,0.38389329449502996,0.570852603839824
9,w_Hmlqe,0.6464371632490059,0.5898923093297951
10,w_Hmlqe,1.0885342672606435,0.6295456501109892
11,w_Hmlqe,1.8329807108324356,0.6666666666666666
12,w_Hmlqe,3.086552612384862,0.6666666666666666
13,w_Hmlqe,5.197439870872004,0.6666666666666666
14,w_Hmlqe,8.751958772041732,0.6666666666666666
15,w_Hmlqe,14.73740615582478,0.6666666666666666
16,w_Hmlqe,24.816289228368237,0.6666666666666666
17,w_Hmlqe,41.78810060294219,0.6666666666666666
18,w_Hmlqe,70.36690038273056,0.6666666666666666
19,w_Hmlqe,118.4906851000666,0.6666666666666666
20,w_Hmlqe,199.52623149688787,0.6666666666666666
21,w_Hmlqe,0.0,0.5555339236898567
22,w_Hmlqe,0.01,0.5556279018395344
23,w_Hmlqe,0.016838980323928915,0.5557984202638034
24,w_Hmlqe,0.02835512583496652,0.5562819887030886
25,w_Hmlqe,0.047747140601752946,0.5571969918657277
26,w_Hmlqe,0.08040131611167854,0.5595592577552712
27,w_Hmlqe,0.13538761800225438,0.5613989248522352
28,w_Hmlqe,0.2279789435643565,0.5638717617075507
29,w_Hmlqe,0.38389329449502996,0.570852603839824
30,w_Hmlqe,0.6464371632490059,0.5898923093297951
31,w_Hmlqe,1.0885342672606435,0.6295456501109892
32,w_Hmlqe,1.8329807108324356,0.6666666666666666
33,w_Hmlqe,3.086552612384862,0.6666666666666666
34,w_Hmlqe,5.197439870872004,0.6666666666666666
35,w_Hmlqe,8.751958772041732,0.6666666666666666
36,w_Hmlqe,14.73740615582478,0.6666666666666666
37,w_Hmlqe,24.816289228368237,0.6666666666666666
38,w_Hmlqe,41.78810060294219,0.6666666666666666
39,w_Hmlqe,70.36690038273056,0.6666666666666666
40,w_Hmlqe,118.4906851000666,0.6666666666666666
41,w_Hmlqe,199.52623149688787,0.6666666666666666
42,w_Hmlqe,0.0,0.5555339236898567
43,w_Hmlqe,0.01,0.5556279018395344
44,w_Hmlqe,0.016838980323928915,0.5557984202638034
45,w_Hmlqe,0.02835512583496652,0.5562819887030886
46,w_Hmlqe,0.047747140601752946,0.5571969918657277
47,w_Hmlqe,0.08040131611167854,0.5595592577552712
48,w_Hmlqe,0.13538761800225438,0.5613989248522352
49,w_Hmlqe,0.2279789435643565,0.5638717617075507
50,w_Hmlqe,0.38389329449502996,0.570852603839824
51,w_Hmlqe,0.6464371632490059,0.5898923093297951
52,w_Hmlqe,1.0885342672606435,0.6295456501109892
53,w_Hmlqe,1.8329807108324356,0.6666666666666666
54,w_Hmlqe,3.086552612384862,0.6666666666666666
55,w_Hmlqe,5.197439870872004,0.6666666666666666
56,w_Hmlqe,8.751958772041732,0.6666666666666666
57,w_Hmlqe,14.73740615582478,0.6666666666666666
58,w_Hmlqe,24.816289228368237,0.6666666666666666
59,w_Hmlqe,41.78810060294219,0.6666666666666666
60,w_Hmlqe,70.36690038273056,0.6666666666666666
61,w_Hmlqe,118.4906851000666,0.6666666666666666
62,w_Hmlqe,199.52623149688787,0.6666666666666666
63,w_Hmlqe,0.0,0.5555339236898567
64,w_Hmlqe,0.01,0.5556279018395344
65,w_Hmlqe,0.016838980323928915,0.5557984202638034
66,w_Hmlqe,0.02835512583496652,0.5562819887030886
67,w_Hmlqe,0.047747140601752946,0.5571969918657277
68,w_Hmlqe,0.08040131611167854,0.5595592577552712
69,w_Hmlqe,0.13538761800225438,0.5613989248522352
70,w_Hmlqe,0.2279789435643565,0.5638717617075507
71,w_Hmlqe,0.38389329449502996,0.570852603839824
72,w_Hmlqe,0.6464371632490059,0.5898923093297951
73,w_Hmlqe,1.0885342672606435,0.6295456501109892
74,w_Hmlqe,1.8329807108324356,0.6666666666666666
75,w_Hmlqe,3.086552612384862,0.6666666666666666
76,w_Hmlqe,5.197439870872004,0.6666666666666666
77,w_Hmlqe,8.751958772041732,0.6666666666666666
78,w_Hmlqe,14.73740615582478,0.6666666666666666
79,w_Hmlqe,24.816289228368237,0.6666666666666666
80,w_Hmlqe,41.78810060294219,0.6666666666666666
81,w_Hmlqe,70.36690038273056,0.6666666666666666
82,w_Hmlqe,118.4906851000666,0.6666666666666666
83,w_Hmlqe,199.52623149688787,0.6666666666666666
84,w_Hmlqe,0.0,0.5555339236898567
85,w_Hmlqe,0.01,0.5556279018395344
86,w_Hmlqe,0.016838980323928915,0.5557984202638034
87,w_Hmlqe,0.02835512583496652,0.5562819887030886
88,w_Hmlqe,0.047747140601752946,0.5571969918657277
89,w_Hmlqe,0.08040131611167854,0.5595592577552712
90,w_Hmlqe,0.13538761800225438,0.5613989248522352
91,w_Hmlqe,0.2279789435643565,0.5638717617075507
92,w_Hmlqe,0.38389329449502996,0.570852603839824
93,w_Hmlqe,0.6464371632490059,0.5898923093297951
94,w_Hmlqe,1.0885342672606435,0.6295456501109892
95,w_Hmlqe,1.8329807108324356,0.6666666666666666
96,w_Hmlqe,3.086552612384862,0.6666666666666666
97,w_Hmlqe,5.197439870872004,0.6666666666666666
98,w_Hmlqe,8.751958772041732,0.6666666666666666
99,w_Hmlqe,14.73740615582478,0.6666666666666666
100,w_Hmlqe,24.816289228368237,0.6666666666666666
101,w_Hmlqe,41.78810060294219,0.6666666666666666
102,w_Hmlqe,70.36690038273056,0.6666666666666666
103,w_Hmlqe,118.4906851000666,0.6666666666666666
104,w_Hmlqe,199.52623149688787,0.6666666666666666
105,w_Hmlqe,0.0,0.5555339236898567
106,w_Hmlqe,0.01,0.5556279018395344
107,w_Hmlqe,0.016838980323928915,0.5557984202638034
108,w_Hmlqe,0.02835512583496652,0.5562819887030886
109,w_Hmlqe,0.047747140601752946,0.5571969918657277
110,w_Hmlqe,0.08040131611167854,0.5595592577552712
111,w_Hmlqe,0.13538761800225438,0.5613989248522352
112,w_Hmlqe,0.2279789435643565,0.5638717617075507
113,w_Hmlqe,0.38389329449502996,0.570852603839824
114,w_Hmlqe,0.6464371632490059,0.5898923093297951
115,w_Hmlqe,1.0885342672606435,0.6295456501109892
116,w_Hmlqe,1.8329807108324356,0.6666666666666666
117,w_Hmlqe,3.086552612384862,0.6666666666666666
118,w_Hmlqe,5.197439870872004,0.6666666666666666
119,w_Hmlqe,8.751958772041732,0.6666666666666666
120,w_Hmlqe,14.73740615582478,0.6666666666666666
121,w_Hmlqe,24.816289228368237,0.6666666666666666
122,w_Hmlqe,41.78810060294219,0.6666666666666666
123,w_Hmlqe,70.36690038273056,0.6666666666666666
124,w_Hmlqe,118.4906851000666,0.6666666666666666
125,w_Hmlqe,199.52623149688787,0.6666666666666666
126,w_Hmlqe,0.0,0.5555339236898567
127,w_Hmlqe,0.01,0.5556279018395344
128,w_Hmlqe,0.016838980323928915,0.5557984202638034
129,w_Hmlqe,0.02835512583496652,0.5562819887030886
130,w_Hmlqe,0.047747140601752946,0.5571969918657277
131,w_Hmlqe,0.08040131611167854,0.5595592577552712
132,w_Hmlqe,0.13538761800225438,0.5613989248522352
133,w_Hmlqe,0.2279789435643565,0.5638717617075507
134,w_Hmlqe,0.38389329449502996,0.570852603839824
135,w_Hmlqe,0.6464371632490059,0.5898923093297951
136,w_Hmlqe,1.0885342672606435,0.6295456501109892
137,w_Hmlqe,1.8329807108324356,0.6666666666666666
138,w_Hmlqe,3.086552612384862,0.6666666666666666
139,w_Hmlqe,5.197439870872004,0.6666666666666666
140,w_Hmlqe,8.751958772041732,0.6666666666666666
141,w_Hmlqe,14.73740615582478,0.6666666666666666
142,w_Hmlqe,24.816289228368237,0.6666666666666666
143,w_Hmlqe,41.78810060294219,0.6666666666666666
144,w_Hmlqe,70.36690038273056,0.6666666666666666
145,w_Hmlqe,118.4906851000666,0.6666666666666666
146,w_Hmlqe,199.52623149688787,0.6666666666666666
147,w_Hmlqe,0.0,0.5555339236898567
148,w_Hmlqe,0.01,0.5556279018395344
149,w_Hmlqe,0.016838980323928915,0.5557984202638034
150,w_Hmlqe,0.02835512583496652,0.5562819887030886
151,w_Hmlqe,0.047747140601752946,0.5571969918657277
152,w_Hmlqe,0.08040131611167854,0.5595592577552712
153,w_Hmlqe,0.13538761800225438,0.5613989248522352
154,w_Hmlqe,0.2279789435643565,0.5638717617075507
155,w_Hmlqe,0.38389329449502996,0.570852603839824
156,w_Hmlqe,0.6464371632490059,0.5898923093297951
157,w_Hmlqe,1.0885342672606435,0.6295456501109892
158,w_Hmlqe,1.8329807108324356,0.6666666666666666
159,w_Hmlqe,3.086552612384862,0.6666666666666666
160,w_Hmlqe,5.197439870872004,0.6666666666666666
161,w_Hmlqe,8.751958772041732,0.6666666666666666
162,w_Hmlqe,14.73740615582478,0.6666666666666666
163,w_Hmlqe,24.816289228368237,0.6666666666666666
164,w_Hmlqe,41.78810060294219,0.6666666666666666
165,w_Hmlqe,70.36690038273056,0.6666666666666666
166,w_Hmlqe,118.4906851000666,0.6666666666666666
167,w_Hmlqe,199.52623149688787,0.6666666666666666
168,w_Hmlqe,0.0,0.5555339236898567
169,w_Hmlqe,0.01,0.5556279018395344
170,w_Hmlqe,0.016838980323928915,0.5557984202638034
171,w_Hmlqe,0.02835512583496652,0.5562819887030886
172,w_Hmlqe,0.047747140601752946,0.5571969918657277
173,w_Hmlqe,0.08040131611167854,0.5595592577552712
174,w_Hmlqe,0.13538761800225438,0.5613989248522352
175,w_Hmlqe,0.2279789435643565,0.5638717617075507
176,w_Hmlqe,0.38389329449502996,0.570852603839824
177,w_Hmlqe,0.6464371632490059,0.5898923093297951
178,w_Hmlqe,1.0885342672606435,0.6295456501109892
179,w_Hmlqe,1.8329807108324356,0.6666666666666666
180,w_Hmlqe,3.086552612384862,0.6666666666666666
181,w_Hmlqe,5.197439870872004,0.6666666666666666
182,w_Hmlqe,8.751958772041732,0.6666666666666666
183,w_Hmlqe,14.73740615582478,0.6666666666666666
184,w_Hmlqe,24.816289228368237,0.6666666666666666
185,w_Hmlqe,41.78810060294219,0.6666666666666666
186,w_Hmlqe,70.36690038273056,0.6666666666666666
187,w_Hmlqe,118.4906851000666,0.6666666666666666
188,w_Hmlqe,199.52623149688787,0.6666666666666666
189,Hmlqe,0.0,0.5555339236898567
190,Hmlqe,0.01,0.5556279018395344
191,Hmlqe,0.016838980323928915,0.5557984202638034
192,Hmlqe,0.02835512583496652,0.5562819887030886
193,Hmlqe,0.047747140601752946,0.5571969918657277
194,Hmlqe,0.08040131611167854,0.5595592577552712
195,Hmlqe,0.13538761800225438,0.5613989248522352
196,Hmlqe,0.2279789435643565,0.5638717617075507
197,Hmlqe,0.38389329449502996,0.570852603839824
198,Hmlqe,0.6464371632490059,0.5898923093297951
199,Hmlqe,1.0885342672606435,0.6295456501109892
200,Hmlqe,1.8329807108324356,0.6666666666666666
201,Hmlqe,3.086552612384862,0.6666666666666666
202,Hmlqe,5.197439870872004,0.6666666666666666
203,Hmlqe,8.751958772041732,0.6666666666666666
204,Hmlqe,14.73740615582478,0.6666666666666666
205,Hmlqe,24.816289228368237,0.6666666666666666
206,Hmlqe,41.78810060294219,0.6666666666666666
207,Hmlqe,70.36690038273056,0.6666666666666666
208,Hmlqe,118.4906851000666,0.6666666666666666
209,Hmlqe,199.52623149688787,0.6666666666666666
210,Hmlqe,0.0,0.5555339236898567
211,Hmlqe,0.01,0.5556279018395344
212,Hmlqe,0.016838980323928915,0.5557984202638034
213,Hmlqe,0.02835512583496652,0.5562819887030886
214,Hmlqe,0.047747140601752946,0.5571969918657277
215,Hmlqe,0.08040131611167854,0.5595592577552712
216,Hmlqe,0.13538761800225438,0.5613989248522352
217,Hmlqe,0.2279789435643565,0.5638717617075507
218,Hmlqe,0.38389329449502996,0.570852603839824
219,Hmlqe,0.6464371632490059,0.5898923093297951
220,Hmlqe,1.0885342672606435,0.6295456501109892
221,Hmlqe,1.8329807108324356,0.6666666666666666
222,Hmlqe,3.086552612384862,0.6666666666666666
223,Hmlqe,5.197439870872004,0.6666666666666666
224,Hmlqe,8.751958772041732,0.6666666666666666
225,Hmlqe,14.73740615582478,0.6666666666666666
226,Hmlqe,24.816289228368237,0.6666666666666666
227,Hmlqe,41.78810060294219,0.6666666666666666
228,Hmlqe,70.36690038273056,0.6666666666666666
229,Hmlqe,118.4906851000666,0.6666666666666666
230,Hmlqe,199.52623149688787,0.6666666666666666
231,Hmlqe,0.0,0.5555339236898567
232,Hmlqe,0.01,0.5556279018395344
233,Hmlqe,0.016838980323928915,0.5557984202638034
234,Hmlqe,0.02835512583496652,0.5562819887030886
235,Hmlqe,0.047747140601752946,0.5571969918657277
236,Hmlqe,0.08040131611167854,0.5595592577552712
237,Hmlqe,0.13538761800225438,0.5613989248522352
238,Hmlqe,0.2279789435643565,0.5638717617075507
239,Hmlqe,0.38389329449502996,0.570852603839824
240,Hmlqe,0.6464371632490059,0.5898923093297951
241,Hmlqe,1.0885342672606435,0.6295456501109892
242,Hmlqe,1.8329807108324356,0.6666666666666666
243,Hmlqe,3.086552612384862,0.6666666666666666
244,Hmlqe,5.197439870872004,0.6666666666666666
245,Hmlqe,8.751958772041732,0.6666666666666666
246,Hmlqe,14.73740615582478,0.6666666666666666
247,Hmlqe,24.816289228368237,0.6666666666666666
248,Hmlqe,41.78810060294219,0.6666666666666666
249,Hmlqe,70.36690038273056,0.6666666666666666
250,Hmlqe,118.4906851000666,0.6666666666666666
251,Hmlqe,199.52623149688787,0.6666666666666666
252,Hmlqe,0.0,0.5555339236898567
253,Hmlqe,0.01,0.5556279018395344
254,Hmlqe,0.016838980323928915,0.5557984202638034
255,Hmlqe,0.02835512583496652,0.5562819887030886
256,Hmlqe,0.047747140601752946,0.5571969918657277
257,Hmlqe,0.08040131611167854,0.5595592577552712
258,Hmlqe,0.13538761800225438,0.5613989248522352
259,Hmlqe,0.2279789435643565,0.5638717617075507
260,Hmlqe,0.38389329449502996,0.570852603839824
261,Hmlqe,0.6464371632490059,0.5898923093297951
262,Hmlqe,1.0885342672606435,0.6295456501109892
263,Hmlqe,1.8329807108324356,0.6666666666666666
264,Hmlqe,3.086552612384862,0.6666666666666666
265,Hmlqe,5.197439870872004,0.6666666666666666
266,Hmlqe,8.751958772041732,0.6666666666666666
267,Hmlqe,14.73740615582478,0.6666666666666666
268,Hmlqe,24.816289228368237,0.6666666666666666
269,Hmlqe,41.78810060294219,0.6666666666666666
270,Hmlqe,70.36690038273056,0.6666666666666666
271,Hmlqe,118.4906851000666,0.6666666666666666
272,Hmlqe,199.52623149688787,0.6666666666666666
273,Hmlqe,0.0,0.5555339236898567
274,Hmlqe,0.01,0.5556279018395344
275,Hmlqe,0.016838980323928915,0.5557984202638034
276,Hmlqe,0.02835512583496652,0.5562819887030886
277,Hmlqe,0.047747140601752946,0.5571969918657277
278,Hmlqe,0.08040131611167854,0.5595592577552712
279,Hmlqe,0.13538761800225438,0.5613989248522352
280,Hmlqe,0.2279789435643565,0.5638717617075507
281,Hmlqe,0.38389329449502996,0.570852603839824
282,Hmlqe,0.6464371632490059,0.5898923093297951
283,Hmlqe,1.0885342672606435,0.6295456501109892
284,Hmlqe,1.8329807108324356,0.6666666666666666
285,Hmlqe,3.086552612384862,0.6666666666666666
286,Hmlqe,5.197439870872004,0.6666666666666666
287,Hmlqe,8.751958772041732,0.6666666666666666
288,Hmlqe,14.73740615582478,0.6666666666666666
289,Hmlqe,24.816289228368237,0.6666666666666666
290,Hmlqe,41.78810060294219,0.6666666666666666
291,Hmlqe,70.36690038273056,0.6666666666666666
292,Hmlqe,118.4906851000666,0.6666666666666666
293,Hmlqe,199.52623149688787,0.6666666666666666
294,Hmlqe,0.0,0.5555339236898567
295,Hmlqe,0.01,0.5556279018395344
296,Hmlqe,0.016838980323928915,0.5557984202638034
297,Hmlqe,0.02835512583496652,0.5562819887030886
298,Hmlqe,0.047747140601752946,0.5571969918657277
299,Hmlqe,0.08040131611167854,0.5595592577552712
300,Hmlqe,0.13538761800225438,0.5613989248522352
301,Hmlqe,0.2279789435643565,0.5638717617075507
302,Hmlqe,0.38389329449502996,0.570852603839824
303,Hmlqe,0.6464371632490059,0.5898923093297951
304,Hmlqe,1.0885342672606435,0.6295456501109892
305,Hmlqe,1.8329807108324356,0.6666666666666666
306,Hmlqe,3.086552612384862,0.6666666666666666
307,Hmlqe,5.197439870872004,0.6666666666666666
308,Hmlqe,8.751958772041732,0.6666666666666666
309,Hmlqe,14.73740615582478,0.6666666666666666
310,Hmlqe,24.816289228368237,0.6666666666666666
311,Hmlqe,41.78810060294219,0.6666666666666666
312,Hmlqe,70.36690038273056,0.6666666666666666
313,Hmlqe,118.4906851000666,0.6666666666666666
314,Hmlqe,199.52623149688787,0.6666666666666666
315,Hmlqe,0.0,0.5555339236898567
316,Hmlqe,0.01,0.5556279018395344
317,Hmlqe,0.016838980323928915,0.5557984202638034
318,Hmlqe,0.02835512583496652,0.5562819887030886
319,Hmlqe,0.047747140601752946,0.5571969918657277
320,Hmlqe,0.08040131611167854,0.5595592577552712
321,Hmlqe,0.13538761800225438,0.5613989248522352
322,Hmlqe,0.2279789435643565,0.5638717617075507
323,Hmlqe,0.38389329449502996,0.570852603839824
324,Hmlqe,0.6464371632490059,0.5898923093297951
325,Hmlqe,1.0885342672606435,0.6295456501109892
326,Hmlqe,1.8329807108324356,0.6666666666666666
327,Hmlqe,3.086552612384862,0.6666666666666666
328,Hmlqe,5.197439870872004,0.6666666666666666
329,Hmlqe,8.751958772041732,0.6666666666666666
330,Hmlqe,14.73740615582478,0.6666666666666666
331,Hmlqe,24.816289228368237,0.6666666666666666
332,Hmlqe,41.78810060294219,0.6666666666666666
333,Hmlqe,70.36690038273056,0.6666666666666666
334,Hmlqe,118.4906851000666,0.6666666666666666
335,Hmlqe,199.52623149688787,0.6666666666666666
336,Hmlqe,0.0,0.5555339236898567
337,Hmlqe,0.01,0.5556279018395344
338,Hmlqe,0.016838980323928915,0.5557984202638034
339,Hmlqe,0.02835512583496652,0.5562819887030886
340,Hmlqe,0.047747140601752946,0.5571969918657277
341,Hmlqe,0.08040131611167854,0.5595592577552712
342,Hmlqe,0.13538761800225438,0.5613989248522352
343,Hmlqe,0.2279789435643565,0.5638717617075507
344,Hmlqe,0.38389329449502996,0.570852603839824
345,Hmlqe,0.6464371632490059,0.5898923093297951
346,Hmlqe,1.0885342672606435,0.6295456501109892
347,Hmlqe,1.8329807108324356,0.6666666666666666
348,Hmlqe,3.086552612384862,0.6666666666666666
349,Hmlqe,5.197439870872004,0.6666666666666666
350,Hmlqe,8.751958772041732,0.6666666666666666
351,Hmlqe,14.73740615582478,0.6666666666666666
352,Hmlqe,24.816289228368237,0.6666666666666666
353,Hmlqe,41.78810060294219,0.6666666666666666
354,Hmlqe,70.36690038273056,0.6666666666666666
355,Hmlqe,118.4906851000666,0.6666666666666666
356,Hmlqe,199.52623149688787,0.6666666666666666
357,Hmlqe,0.0,0.5555339236898567
358,Hmlqe,0.01,0.5556279018395344
359,Hmlqe,0.016838980323928915,0.5557984202638034
360,Hmlqe,0.02835512583496652,0.5562819887030886
361,Hmlqe,0.047747140601752946,0.5571969918657277
362,Hmlqe,0.08040131611167854,0.5595592577552712
363,Hmlqe,0.13538761800225438,0.5613989248522352
364,Hmlqe,0.2279789435643565,0.5638717617075507
365,Hmlqe,0.38389329449502996,0.570852603839824
366,Hmlqe,0.6464371632490059,0.5898923093297951
367,Hmlqe,1.0885342672606435,0.6295456501109892
368,Hmlqe,1.8329807108324356,0.6666666666666666
369,Hmlqe,3.086552612384862,0.6666666666666666
370,Hmlqe,5.197439870872004,0.6666666666666666
371,Hmlqe,8.751958772041732,0.6666666666666666
372,Hmlqe,14.73740615582478,0.6666666666666666
373,Hmlqe,24.816289228368237,0.6666666666666666
374,Hmlqe,41.78810060294219,0.6666666666666666
375,Hmlqe,70.36690038273056,0.6666666666666666
376,Hmlqe,118.4906851000666,0.6666666666666666
377,Hmlqe,199.52623149688787,0.6666666666666666
