,metric,alpha,mse
0,w_Hpyr,0.0,1.6312255502318147
1,w_Hpyr,0.01,1.6312435721865697
2,w_Hpyr,0.016838980323928915,1.6312767013118157
3,w_Hpyr,0.02835512583496652,1.6313705982958095
4,w_Hpyr,0.047747140601752946,1.631589007485059
5,w_Hpyr,0.08040131611167854,1.6320404672351325
6,w_Hpyr,0.13538761800225438,1.6332018062881144
7,w_Hpyr,0.2279789435643565,1.6360101891461187
8,w_Hpyr,0.38389329449502996,1.6385110532355667
9,w_Hpyr,0.6464371632490059,1.6408130433103596
10,w_Hpyr,1.0885342672606435,1.6430417498837186
11,w_Hpyr,1.8329807108324356,1.6454571204892037
12,w_Hpyr,3.086552612384862,1.652306564689628
13,w_Hpyr,5.197439870872004,1.6717288991174977
14,w_Hpyr,8.751958772041732,1.7266273650654054
15,w_Hpyr,14.73740615582478,1.863031275214766
16,w_Hpyr,24.816289228368237,2.1666666666666665
17,w_Hpyr,41.78810060294219,2.1666666666666665
18,w_Hpyr,70.36690038273056,2.1666666666666665
19,w_Hpyr,118.4906851000666,2.1666666666666665
20,w_Hpyr,199.52623149688787,2.1666666666666665
21,w_Hpyr,0.0,1.6312255502318147
22,w_Hpyr,0.01,1.6312435721865697
23,w_Hpyr,0.016838980323928915,1.6312767013118157
24,w_Hpyr,0.02835512583496652,1.6313705982958095
25,w_Hpyr,0.047747140601752946,1.631589007485059
26,w_Hpyr,0.08040131611167854,1.6320404672351325
27,w_Hpyr,0.13538761800225438,1.6332018062881144
28,w_Hpyr,0.2279789435643565,1.6360101891461187
29,w_Hpyr,0.38389329449502996,1.6385110532355667
30,w_Hpyr,0.6464371632490059,1.6408130433103596
31,w_Hpyr,1.0885342672606435,1.6430417498837186
32,w_Hpyr,1.8329807108324356,1.6454571204892037
33,w_Hpyr,3.086552612384862,1.652306564689628
34,w_Hpyr,5.197439870872004,1.6717288991174977
35,w_Hpyr,8.751958772041732,1.7266273650654054
36,w_Hpyr,14.73740615582478,1.863031275214766
37,w_Hpyr,24.816289228368237,2.1666666666666665
38,w_Hpyr,41.78810060294219,2.1666666666666665
39,w_Hpyr,70.36690038273056,2.1666666666666665
40,w_Hpyr,118.4906851000666,2.1666666666666665
41,w_Hpyr,199.52623149688787,2.1666666666666665
42,w_Hpyr,0.0,1.6312255502318147
43,w_Hpyr,0.01,1.6312435721865697
44,w_Hpyr,0.016838980323928915,1.6312767013118157
45,w_Hpyr,0.02835512583496652,1.6313705982958095
46,w_Hpyr,0.047747140601752946,1.631589007485059
47,w_Hpyr,0.08040131611167854,1.6320404672351325
48,w_Hpyr,0.13538761800225438,1.6332018062881144
49,w_Hpyr,0.2279789435643565,1.6360101891461187
50,w_Hpyr,0.38389329449502996,1.6385110532355667
51,w_Hpyr,0.6464371632490059,1.6408130433103596
52,w_Hpyr,1.0885342672606435,1.6430417498837186
53,w_Hpyr,1.8329807108324356,1.6454571204892037
54,w_Hpyr,3.086552612384862,1.652306564689628
55,w_Hpyr,5.197439870872004,1.6717288991174977
56,w_Hpyr,8.751958772041732,1.7266273650654054
57,w_Hpyr,14.73740615582478,1.863031275214766
58,w_Hpyr,24.816289228368237,2.1666666666666665
59,w_Hpyr,41.78810060294219,2.1666666666666665
60,w_Hpyr,70.36690038273056,2.1666666666666665
61,w_Hpyr,118.4906851000666,2.1666666666666665
62,w_Hpyr,199.52623149688787,2.1666666666666665
63,w_Hpyr,0.0,1.6312255502318147
64,w_Hpyr,0.01,1.6312435721865697
65,w_Hpyr,0.016838980323928915,1.6312767013118157
66,w_Hpyr,0.02835512583496652,1.6313705982958095
67,w_Hpyr,0.047747140601752946,1.631589007485059
68,w_Hpyr,0.08040131611167854,1.6320404672351325
69,w_Hpyr,0.13538761800225438,1.6332018062881144
70,w_Hpyr,0.2279789435643565,1.6360101891461187
71,w_Hpyr,0.38389329449502996,1.6385110532355667
72,w_Hpyr,0.6464371632490059,1.6408130433103596
73,w_Hpyr,1.0885342672606435,1.6430417498837186
74,w_Hpyr,1.8329807108324356,1.6454571204892037
75,w_Hpyr,3.086552612384862,1.652306564689628
76,w_Hpyr,5.197439870872004,1.6717288991174977
77,w_Hpyr,8.751958772041732,1.7266273650654054
78,w_Hpyr,14.73740615582478,1.863031275214766
79,w_Hpyr,24.816289228368237,2.1666666666666665
80,w_Hpyr,41.78810060294219,2.1666666666666665
81,w_Hpyr,70.36690038273056,2.1666666666666665
82,w_Hpyr,118.4906851000666,2.1666666666666665
83,w_Hpyr,199.52623149688787,2.1666666666666665
84,w_Hpyr,0.0,1.6312255502318147
85,w_Hpyr,0.01,1.6312435721865697
86,w_Hpyr,0.016838980323928915,1.6312767013118157
87,w_Hpyr,0.02835512583496652,1.6313705982958095
88,w_Hpyr,0.047747140601752946,1.631589007485059
89,w_Hpyr,0.08040131611167854,1.6320404672351325
90,w_Hpyr,0.13538761800225438,1.6332018062881144
91,w_Hpyr,0.2279789435643565,1.6360101891461187
