,metric,alpha,mse
0,w_Hpyr,0.0,2.741075128862626
1,w_Hpyr,0.01,2.741076863933846
2,w_Hpyr,0.016838980323928915,2.7410800723020534
3,w_Hpyr,0.02835512583496652,2.741089196250636
4,w_Hpyr,0.047747140601752946,2.741115479655028
5,w_Hpyr,0.08040131611167854,2.7411897539203673
6,w_Hpyr,0.13538761800225438,2.7413989549598763
7,w_Hpyr,0.2279789435643565,2.7419905520599617
8,w_Hpyr,0.38389329449502996,2.743642360705113
9,w_Hpyr,0.6464371632490059,2.7483934558192713
10,w_Hpyr,1.0885342672606435,2.7581153929059266
11,w_Hpyr,1.8329807108324356,2.779633911301814
12,w_Hpyr,3.086552612384862,2.7989301790253176
13,w_Hpyr,5.197439870872004,2.846708088761624
14,w_Hpyr,8.751958772041732,2.873194868617443
15,w_Hpyr,14.73740615582478,2.902752527082741
16,w_Hpyr,24.816289228368237,2.9741996505575568
17,w_Hpyr,41.78810060294219,3.163140084224868
18,w_Hpyr,70.36690038273056,3.6796201344036636
19,w_Hpyr,118.4906851000666,3.75
20,w_Hpyr,199.52623149688787,3.75
21,w_Hpyr,0.0,2.741075128862626
22,w_Hpyr,0.01,2.741076863933846
23,w_Hpyr,0.016838980323928915,2.7410800723020534
24,w_Hpyr,0.02835512583496652,2.741089196250636
25,w_Hpyr,0.047747140601752946,2.741115479655028
26,w_Hpyr,0.08040131611167854,2.7411897539203673
27,w_Hpyr,0.13538761800225438,2.7413989549598763
28,w_Hpyr,0.2279789435643565,2.7419905520599617
29,w_Hpyr,0.38389329449502996,2.743642360705113
30,w_Hpyr,0.6464371632490059,2.7483934558192713
31,w_Hpyr,1.0885342672606435,2.7581153929059266
32,w_Hpyr,1.8329807108324356,2.779633911301814
33,w_Hpyr,3.086552612384862,2.7989301790253176
34,w_Hpyr,5.197439870872004,2.846708088761624
35,w_Hpyr,8.751958772041732,2.873194868617443
36,w_Hpyr,14.73740615582478,2.902752527082741
37,w_Hpyr,24.816289228368237,2.9741996505575568
38,w_Hpyr,41.78810060294219,3.163140084224868
39,w_Hpyr,70.36690038273056,3.6796201344036636
40,w_Hpyr,118.4906851000666,3.75
41,w_Hpyr,199.52623149688787,3.75
42,w_Hpyr,0.0,2.741075128862626
43,w_Hpyr,0.01,2.741076863933846
44,w_Hpyr,0.016838980323928915,2.7410800723020534
45,w_Hpyr,0.02835512583496652,2.741089196250636
46,w_Hpyr,0.047747140601752946,2.741115479655028
47,w_Hpyr,0.08040131611167854,2.7411897539203673
48,w_Hpyr,0.13538761800225438,2.7413989549598763
49,w_Hpyr,0.2279789435643565,2.7419905520599617
50,w_Hpyr,0.38389329449502996,2.743642360705113
51,w_Hpyr,0.6464371632490059,2.7483934558192713
52,w_Hpyr,1.0885342672606435,2.7581153929059266
53,w_Hpyr,1.8329807108324356,2.779633911301814
54,w_Hpyr,3.086552612384862,2.7989301790253176
55,w_Hpyr,5.197439870872004,2.846708088761624
56,w_Hpyr,8.751958772041732,2.873194868617443
57,w_Hpyr,14.73740615582478,2.902752527082741
58,w_Hpyr,24.816289228368237,2.9741996505575568
59,w_Hpyr,41.78810060294219,3.163140084224868
60,w_Hpyr,70.36690038273056,3.6796201344036636
61,w_Hpyr,118.4906851000666,3.75
62,w_Hpyr,199.52623149688787,3.75
63,w_Hpyr,0.0,2.741075128862626
64,w_Hpyr,0.01,2.741076863933846
65,w_Hpyr,0.016838980323928915,2.7410800723020534
66,w_Hpyr,0.02835512583496652,2.741089196250636
67,w_Hpyr,0.047747140601752946,2.741115479655028
68,w_Hpyr,0.08040131611167854,2.7411897539203673
69,w_Hpyr,0.13538761800225438,2.7413989549598763
70,w_Hpyr,0.2279789435643565,2.7419905520599617
71,w_Hpyr,0.38389329449502996,2.743642360705113
72,w_Hpyr,0.6464371632490059,2.7483934558192713
73,w_Hpyr,1.0885342672606435,2.7581153929059266
74,w_Hpyr,1.8329807108324356,2.779633911301814
75,w_Hpyr,3.086552612384862,2.7989301790253176
76,w_Hpyr,5.197439870872004,2.846708088761624
77,w_Hpyr,8.751958772041732,2.873194868617443
78,w_Hpyr,14.73740615582478,2.902752527082741
79,w_Hpyr,24.816289228368237,2.9741996505575568
80,w_Hpyr,41.78810060294219,3.163140084224868
81,w_Hpyr,70.36690038273056,3.6796201344036636
82,w_Hpyr,118.4906851000666,3.75
83,w_Hpyr,199.52623149688787,3.75
84,w_Hpyr,0.0,2.741075128862626
85,w_Hpyr,0.01,2.741076863933846
86,w_Hpyr,0.016838980323928915,2.7410800723020534
87,w_Hpyr,0.02835512583496652,2.741089196250636
88,w_Hpyr,0.047747140601752946,2.741115479655028
89,w_Hpyr,0.08040131611167854,2.7411897539203673
90,w_Hpyr,0.13538761800225438,2.7413989549598763
91,w_Hpyr,0.2279789435643565,2.7419905520599617
92,w_Hpyr,0.38389329449502996,2.743642360705113
93,w_Hpyr,0.6464371632490059,2.7483934558192713
94,w_Hpyr,1.0885342672606435,2.7581153929059266
95,w_Hpyr,1.8329807108324356,2.779633911301814
96,w_Hpyr,3.086552612384862,2.7989301790253176
97,w_Hpyr,5.197439870872004,2.846708088761624
98,w_Hpyr,8.751958772041732,2.873194868617443
99,w_Hpyr,14.73740615582478,2.902752527082741
100,w_Hpyr,24.816289228368237,2.9741996505575568
101,w_Hpyr,41.78810060294219,3.163140084224868
102,w_Hpyr,70.36690038273056,3.6796201344036636
103,w_Hpyr,118.4906851000666,3.75
104,w_Hpyr,199.52623149688787,3.75
105,w_Hpyr,0.0,2.741075128862626
106,w_Hpyr,0.01,2.741076863933846
107,w_Hpyr,0.016838980323928915,2.7410800723020534
108,w_Hpyr,0.02835512583496652,2.741089196250636
109,w_Hpyr,0.047747140601752946,2.741115479655028
110,w_Hpyr,0.08040131611167854,2.7411897539203673
111,w_Hpyr,0.13538761800225438,2.7413989549598763
112,w_Hpyr,0.2279789435643565,2.7419905520599617
113,w_Hpyr,0.38389329449502996,2.743642360705113
114,w_Hpyr,0.6464371632490059,2.7483934558192713
115,w_Hpyr,1.0885342672606435,2.7581153929059266
116,w_Hpyr,1.8329807108324356,2.779633911301814
117,w_Hpyr,3.086552612384862,2.7989301790253176
118,w_Hpyr,5.197439870872004,2.846708088761624
119,w_Hpyr,8.751958772041732,2.873194868617443
120,w_Hpyr,14.73740615582478,2.902752527082741
121,w_Hpyr,24.816289228368237,2.9741996505575568
122,w_Hpyr,41.78810060294219,3.163140084224868
123,w_Hpyr,70.36690038273056,3.6796201344036636
124,w_Hpyr,118.4906851000666,3.75
125,w_Hpyr,199.52623149688787,3.75
126,w_Hpyr,0.0,2.741075128862626
127,w_Hpyr,0.01,2.741076863933846
128,w_Hpyr,0.016838980323928915,2.7410800723020534
129,w_Hpyr,0.02835512583496652,2.741089196250636
130,w_Hpyr,0.047747140601752946,2.741115479655028
131,w_Hpyr,0.08040131611167854,2.7411897539203673
132,w_Hpyr,0.13538761800225438,2.7413989549598763
133,w_Hpyr,0.2279789435643565,2.7419905520599617
134,w_Hpyr,0.38389329449502996,2.743642360705113
135,w_Hpyr,0.6464371632490059,2.7483934558192713
136,w_Hpyr,1.0885342672606435,2.7581153929059266
137,w_Hpyr,1.8329807108324356,2.779633911301814
138,w_Hpyr,3.086552612384862,2.7989301790253176
139,w_Hpyr,5.197439870872004,2.846708088761624
140,w_Hpyr,8.751958772041732,2.873194868617443
141,w_Hpyr,14.73740615582478,2.902752527082741
142,w_Hpyr,24.816289228368237,2.9741996505575568
143,w_Hpyr,41.78810060294219,3.163140084224868
144,w_Hpyr,70.36690038273056,3.6796201344036636
145,w_Hpyr,118.4906851000666,3.75
146,w_Hpyr,199.52623149688787,3.75
147,w_Hpyr,0.0,2.741075128862626
148,w_Hpyr,0.01,2.741076863933846
149,w_Hpyr,0.016838980323928915,2.7410800723020534
150,w_Hpyr,0.02835512583496652,2.741089196250636
151,w_Hpyr,0.047747140601752946,2.741115479655028
152,w_Hpyr,0.08040131611167854,2.7411897539203673
153,w_Hpyr,0.13538761800225438,2.7413989549598763
154,w_Hpyr,0.2279789435643565,2.7419905520599617
155,w_Hpyr,0.38389329449502996,2.743642360705113
156,w_Hpyr,0.6464371632490059,2.7483934558192713
157,w_Hpyr,1.0885342672606435,2.7581153929059266
158,w_Hpyr,1.8329807108324356,2.779633911301814
159,w_Hpyr,3.086552612384862,2.7989301790253176
160,w_Hpyr,5.197439870872004,2.846708088761624
161,w_Hpyr,8.751958772041732,2.873194868617443
162,w_Hpyr,14.73740615582478,2.902752527082741
163,w_Hpyr,24.816289228368237,2.9741996505575568
164,w_Hpyr,41.78810060294219,3.163140084224868
165,w_Hpyr,70.36690038273056,3.6796201344036636
166,w_Hpyr,118.4906851000666,3.75
167,w_Hpyr,199.52623149688787,3.75
168,w_Hpyr,0.0,2.741075128862626
169,w_Hpyr,0.01,2.741076863933846
170,w_Hpyr,0.016838980323928915,2.7410800723020534
171,w_Hpyr,0.02835512583496652,2.741089196250636
172,w_Hpyr,0.047747140601752946,2.741115479655028
173,w_Hpyr,0.08040131611167854,2.7411897539203673
174,w_Hpyr,0.13538761800225438,2.7413989549598763
175,w_Hpyr,0.2279789435643565,2.7419905520599617
176,w_Hpyr,0.38389329449502996,2.743642360705113
177,w_Hpyr,0.6464371632490059,2.7483934558192713
