,metric,alpha,mse
0,w_Hpyr,0.0,2.490007930543322
1,w_Hpyr,0.01,2.4900117313137256
2,w_Hpyr,0.016838980323928915,2.490018797553029
3,w_Hpyr,0.02835512583496652,2.4900389750374945
4,w_Hpyr,0.047747140601752946,2.4900964039063114
5,w_Hpyr,0.08040131611167854,2.4902598420992565
6,w_Hpyr,0.13538761800225438,2.490723158031918
7,w_Hpyr,0.2279789435643565,2.4916355276943034
8,w_Hpyr,0.38389329449502996,2.4927517509869626
9,w_Hpyr,0.6464371632490059,2.4946747576132355
10,w_Hpyr,1.0885342672606435,2.4994494211802247
11,w_Hpyr,1.8329807108324356,2.5053196568233336
12,w_Hpyr,3.086552612384862,2.5218127783766424
13,w_Hpyr,5.197439870872004,2.525467192324308
14,w_Hpyr,8.751958772041732,2.5357882908556157
15,w_Hpyr,14.73740615582478,2.5650474241056918
16,w_Hpyr,24.816289228368237,2.6507272025547888
17,w_Hpyr,41.78810060294219,2.8566774051384782
18,w_Hpyr,70.36690038273056,3.3383816160632187
19,w_Hpyr,118.4906851000666,3.75
20,w_Hpyr,199.52623149688787,3.75
21,w_Hpyr,0.0,2.490007930543322
22,w_Hpyr,0.01,2.4900117313137256
23,w_Hpyr,0.016838980323928915,2.490018797553029
24,w_Hpyr,0.02835512583496652,2.4900389750374945
25,w_Hpyr,0.047747140601752946,2.4900964039063114
26,w_Hpyr,0.08040131611167854,2.4902598420992565
27,w_Hpyr,0.13538761800225438,2.490723158031918
28,w_Hpyr,0.2279789435643565,2.4916355276943034
29,w_Hpyr,0.38389329449502996,2.4927517509869626
30,w_Hpyr,0.6464371632490059,2.4946747576132355
31,w_Hpyr,1.0885342672606435,2.4994494211802247
32,w_Hpyr,1.8329807108324356,2.5053196568233336
33,w_Hpyr,3.086552612384862,2.5218127783766424
34,w_Hpyr,5.197439870872004,2.525467192324308
35,w_Hpyr,8.751958772041732,2.5357882908556157
36,w_Hpyr,14.73740615582478,2.5650474241056918
37,w_Hpyr,24.816289228368237,2.6507272025547888
38,w_Hpyr,41.78810060294219,2.8566774051384782
39,w_Hpyr,70.36690038273056,3.3383816160632187
40,w_Hpyr,118.4906851000666,3.75
41,w_Hpyr,199.52623149688787,3.75
42,w_Hpyr,0.0,2.490007930543322
43,w_Hpyr,0.01,2.4900117313137256
44,w_Hpyr,0.016838980323928915,2.490018797553029
45,w_Hpyr,0.02835512583496652,2.4900389750374945
46,w_Hpyr,0.047747140601752946,2.4900964039063114
47,w_Hpyr,0.08040131611167854,2.4902598420992565
48,w_Hpyr,0.13538761800225438,2.490723158031918
49,w_Hpyr,0.2279789435643565,2.4916355276943034
50,w_Hpyr,0.38389329449502996,2.4927517509869626
51,w_Hpyr,0.6464371632490059,2.4946747576132355
52,w_Hpyr,1.0885342672606435,2.4994494211802247
53,w_Hpyr,1.8329807108324356,2.5053196568233336
54,w_Hpyr,3.086552612384862,2.5218127783766424
55,w_Hpyr,5.197439870872004,2.525467192324308
