,metric,alpha,mse
0,w_Hpyr,0.0,6.297066661491662
1,w_Hpyr,0.01,6.297068285978401
2,w_Hpyr,0.016838980323928915,6.297071216058531
3,w_Hpyr,0.02835512583496652,6.2970794899812415
4,w_Hpyr,0.047747140601752946,6.297102987772438
5,w_Hpyr,0.08040131611167854,6.297169584943629
6,w_Hpyr,0.13538761800225438,6.29735761505905
7,w_Hpyr,0.2279789435643565,6.29788057139885
8,w_Hpyr,0.38389329449502996,6.298819839999208
9,w_Hpyr,0.6464371632490059,6.2993601526799505
10,w_Hpyr,1.0885342672606435,6.300132179265834
11,w_Hpyr,1.8329807108324356,6.302169784227263
12,w_Hpyr,3.086552612384862,6.304860750610863
13,w_Hpyr,5.197439870872004,6.310940479914896
14,w_Hpyr,8.751958772041732,6.324007502517761
15,w_Hpyr,14.73740615582478,6.345368168279697
16,w_Hpyr,24.816289228368237,6.357160375724778
17,w_Hpyr,41.78810060294219,6.37338010924565
18,w_Hpyr,70.36690038273056,6.418431589069525
19,w_Hpyr,118.4906851000666,6.546180902606332
20,w_Hpyr,199.52623149688787,6.908429277994486
21,w_Hpyr,0.0,6.297066661491662
22,w_Hpyr,0.01,6.297068285978401
23,w_Hpyr,0.016838980323928915,6.297071216058531
24,w_Hpyr,0.02835512583496652,6.2970794899812415
25,w_Hpyr,0.047747140601752946,6.297102987772438
26,w_Hpyr,0.08040131611167854,6.297169584943629
27,w_Hpyr,0.13538761800225438,6.29735761505905
28,w_Hpyr,0.2279789435643565,6.29788057139885
29,w_Hpyr,0.38389329449502996,6.298819839999208
30,w_Hpyr,0.6464371632490059,6.2993601526799505
31,w_Hpyr,1.0885342672606435,6.300132179265834
32,w_Hpyr,1.8329807108324356,6.302169784227263
33,w_Hpyr,3.086552612384862,6.304860750610863
34,w_Hpyr,5.197439870872004,6.310940479914896
35,w_Hpyr,8.751958772041732,6.324007502517761
36,w_Hpyr,14.73740615582478,6.345368168279697
37,w_Hpyr,24.816289228368237,6.357160375724778
38,w_Hpyr,41.78810060294219,6.37338010924565
39,w_Hpyr,70.36690038273056,6.418431589069525
40,w_Hpyr,118.4906851000666,6.546180902606332
41,w_Hpyr,199.52623149688787,6.908429277994486
42,w_Hpyr,0.0,6.297066661491662
43,w_Hpyr,0.01,6.297068285978401
44,w_Hpyr,0.016838980323928915,6.297071216058531
45,w_Hpyr,0.02835512583496652,6.2970794899812415
46,w_Hpyr,0.047747140601752946,6.297102987772438
47,w_Hpyr,0.08040131611167854,6.297169584943629
48,w_Hpyr,0.13538761800225438,6.29735761505905
49,w_Hpyr,0.2279789435643565,6.29788057139885
50,w_Hpyr,0.38389329449502996,6.298819839999208
51,w_Hpyr,0.6464371632490059,6.2993601526799505
52,w_Hpyr,1.0885342672606435,6.300132179265834
53,w_Hpyr,1.8329807108324356,6.302169784227263
54,w_Hpyr,3.086552612384862,6.304860750610863
55,w_Hpyr,5.197439870872004,6.310940479914896
56,w_Hpyr,8.751958772041732,6.324007502517761
57,w_Hpyr,14.73740615582478,6.345368168279697
58,w_Hpyr,24.816289228368237,6.357160375724778
59,w_Hpyr,41.78810060294219,6.37338010924565
60,w_Hpyr,70.36690038273056,6.418431589069525
61,w_Hpyr,118.4906851000666,6.546180902606332
62,w_Hpyr,199.52623149688787,6.908429277994486
63,w_Hpyr,0.0,6.297066661491662
64,w_Hpyr,0.01,6.297068285978401
65,w_Hpyr,0.016838980323928915,6.297071216058531
66,w_Hpyr,0.02835512583496652,6.2970794899812415
67,w_Hpyr,0.047747140601752946,6.297102987772438
68,w_Hpyr,0.08040131611167854,6.297169584943629
69,w_Hpyr,0.13538761800225438,6.29735761505905
70,w_Hpyr,0.2279789435643565,6.29788057139885
71,w_Hpyr,0.38389329449502996,6.298819839999208
72,w_Hpyr,0.6464371632490059,6.2993601526799505
73,w_Hpyr,1.0885342672606435,6.300132179265834
74,w_Hpyr,1.8329807108324356,6.302169784227263
75,w_Hpyr,3.086552612384862,6.304860750610863
76,w_Hpyr,5.197439870872004,6.310940479914896
77,w_Hpyr,8.751958772041732,6.324007502517761
78,w_Hpyr,14.73740615582478,6.345368168279697
79,w_Hpyr,24.816289228368237,6.357160375724778
80,w_Hpyr,41.78810060294219,6.37338010924565
81,w_Hpyr,70.36690038273056,6.418431589069525
82,w_Hpyr,118.4906851000666,6.546180902606332
83,w_Hpyr,199.52623149688787,6.908429277994486
84,w_Hpyr,0.0,6.297066661491662
85,w_Hpyr,0.01,6.297068285978401
86,w_Hpyr,0.016838980323928915,6.297071216058531
87,w_Hpyr,0.02835512583496652,6.2970794899812415
88,w_Hpyr,0.047747140601752946,6.297102987772438
89,w_Hpyr,0.08040131611167854,6.297169584943629
90,w_Hpyr,0.13538761800225438,6.29735761505905
91,w_Hpyr,0.2279789435643565,6.29788057139885
92,w_Hpyr,0.38389329449502996,6.298819839999208
93,w_Hpyr,0.6464371632490059,6.2993601526799505
94,w_Hpyr,1.0885342672606435,6.300132179265834
95,w_Hpyr,1.8329807108324356,6.302169784227263
96,w_Hpyr,3.086552612384862,6.304860750610863
97,w_Hpyr,5.197439870872004,6.310940479914896
98,w_Hpyr,8.751958772041732,6.324007502517761
99,w_Hpyr,14.73740615582478,6.345368168279697
100,w_Hpyr,24.816289228368237,6.357160375724778
101,w_Hpyr,41.78810060294219,6.37338010924565
102,w_Hpyr,70.36690038273056,6.418431589069525
103,w_Hpyr,118.4906851000666,6.546180902606332
104,w_Hpyr,199.52623149688787,6.908429277994486
105,w_Hpyr,0.0,6.297066661491662
106,w_Hpyr,0.01,6.297068285978401
107,w_Hpyr,0.016838980323928915,6.297071216058531
108,w_Hpyr,0.02835512583496652,6.2970794899812415
109,w_Hpyr,0.047747140601752946,6.297102987772438
110,w_Hpyr,0.08040131611167854,6.297169584943629
111,w_Hpyr,0.13538761800225438,6.29735761505905
112,w_Hpyr,0.2279789435643565,6.29788057139885
113,w_Hpyr,0.38389329449502996,6.298819839999208
114,w_Hpyr,0.6464371632490059,6.2993601526799505
115,w_Hpyr,1.0885342672606435,6.300132179265834
116,w_Hpyr,1.8329807108324356,6.302169784227263
117,w_Hpyr,3.086552612384862,6.304860750610863
118,w_Hpyr,5.197439870872004,6.310940479914896
119,w_Hpyr,8.751958772041732,6.324007502517761
120,w_Hpyr,14.73740615582478,6.345368168279697
121,w_Hpyr,24.816289228368237,6.357160375724778
122,w_Hpyr,41.78810060294219,6.37338010924565
123,w_Hpyr,70.36690038273056,6.418431589069525
124,w_Hpyr,118.4906851000666,6.546180902606332
125,w_Hpyr,199.52623149688787,6.908429277994486
126,w_Hpyr,0.0,6.297066661491662
127,w_Hpyr,0.01,6.297068285978401
128,w_Hpyr,0.016838980323928915,6.297071216058531
129,w_Hpyr,0.02835512583496652,6.2970794899812415
130,w_Hpyr,0.047747140601752946,6.297102987772438
131,w_Hpyr,0.08040131611167854,6.297169584943629
132,w_Hpyr,0.13538761800225438,6.29735761505905
133,w_Hpyr,0.2279789435643565,6.29788057139885
134,w_Hpyr,0.38389329449502996,6.298819839999208
135,w_Hpyr,0.6464371632490059,6.2993601526799505
136,w_Hpyr,1.0885342672606435,6.300132179265834
137,w_Hpyr,1.8329807108324356,6.302169784227263
138,w_Hpyr,3.086552612384862,6.304860750610863
139,w_Hpyr,5.197439870872004,6.310940479914896
140,w_Hpyr,8.751958772041732,6.324007502517761
141,w_Hpyr,14.73740615582478,6.345368168279697
142,w_Hpyr,24.816289228368237,6.357160375724778
143,w_Hpyr,41.78810060294219,6.37338010924565
144,w_Hpyr,70.36690038273056,6.418431589069525
145,w_Hpyr,118.4906851000666,6.546180902606332
146,w_Hpyr,199.52623149688787,6.908429277994486
147,w_Hpyr,0.0,6.297066661491662
148,w_Hpyr,0.01,6.297068285978401
149,w_Hpyr,0.016838980323928915,6.297071216058531
150,w_Hpyr,0.02835512583496652,6.2970794899812415
151,w_Hpyr,0.047747140601752946,6.297102987772438
152,w_Hpyr,0.08040131611167854,6.297169584943629
153,w_Hpyr,0.13538761800225438,6.29735761505905
154,w_Hpyr,0.2279789435643565,6.29788057139885
155,w_Hpyr,0.38389329449502996,6.298819839999208
156,w_Hpyr,0.6464371632490059,6.2993601526799505
157,w_Hpyr,1.0885342672606435,6.300132179265834
158,w_Hpyr,1.8329807108324356,6.302169784227263
159,w_Hpyr,3.086552612384862,6.304860750610863
160,w_Hpyr,5.197439870872004,6.310940479914896
161,w_Hpyr,8.751958772041732,6.324007502517761
162,w_Hpyr,14.73740615582478,6.345368168279697
163,w_Hpyr,24.816289228368237,6.357160375724778
164,w_Hpyr,41.78810060294219,6.37338010924565
165,w_Hpyr,70.36690038273056,6.418431589069525
166,w_Hpyr,118.4906851000666,6.546180902606332
167,w_Hpyr,199.52623149688787,6.908429277994486
168,w_Hpyr,0.0,6.297066661491662
169,w_Hpyr,0.01,6.297068285978401
170,w_Hpyr,0.016838980323928915,6.297071216058531
171,w_Hpyr,0.02835512583496652,6.2970794899812415
172,w_Hpyr,0.047747140601752946,6.297102987772438
173,w_Hpyr,0.08040131611167854,6.297169584943629
174,w_Hpyr,0.13538761800225438,6.29735761505905
175,w_Hpyr,0.2279789435643565,6.29788057139885
176,w_Hpyr,0.38389329449502996,6.298819839999208
177,w_Hpyr,0.6464371632490059,6.2993601526799505
178,w_Hpyr,1.0885342672606435,6.300132179265834
