,metric,alpha,mse
0,w_Hpyr,0.0,2.6987651584354833
1,w_Hpyr,0.01,2.698766820672772
2,w_Hpyr,0.016838980323928915,2.6987697901773338
3,w_Hpyr,0.02835512583496652,2.698778168264792
4,w_Hpyr,0.047747140601752946,2.6988021324484635
5,w_Hpyr,0.08040131611167854,2.698854925238301
6,w_Hpyr,0.13538761800225438,2.6990041420857733
7,w_Hpyr,0.2279789435643565,2.6993330612764046
8,w_Hpyr,0.38389329449502996,2.7001560824421804
9,w_Hpyr,0.6464371632490059,2.702413574610675
10,w_Hpyr,1.0885342672606435,2.705650115365019
11,w_Hpyr,1.8329807108324356,2.7098728416409887
12,w_Hpyr,3.086552612384862,2.7171485870965113
13,w_Hpyr,5.197439870872004,2.718354341689072
14,w_Hpyr,8.751958772041732,2.721773928500544
15,w_Hpyr,14.73740615582478,2.731471345139049
16,w_Hpyr,24.816289228368237,2.7571290488669495
17,w_Hpyr,41.78810060294219,2.827783212742794
18,w_Hpyr,70.36690038273056,3.027749046310161
19,w_Hpyr,118.4906851000666,3.542739546874593
20,w_Hpyr,199.52623149688787,4.969828339482493
21,w_Hpyr,0.0,2.6987651584354833
22,w_Hpyr,0.01,2.698766820672772
23,w_Hpyr,0.016838980323928915,2.6987697901773338
24,w_Hpyr,0.02835512583496652,2.698778168264792
25,w_Hpyr,0.047747140601752946,2.6988021324484635
26,w_Hpyr,0.08040131611167854,2.698854925238301
27,w_Hpyr,0.13538761800225438,2.6990041420857733
28,w_Hpyr,0.2279789435643565,2.6993330612764046
29,w_Hpyr,0.38389329449502996,2.7001560824421804
30,w_Hpyr,0.6464371632490059,2.702413574610675
31,w_Hpyr,1.0885342672606435,2.705650115365019
32,w_Hpyr,1.8329807108324356,2.7098728416409887
33,w_Hpyr,3.086552612384862,2.7171485870965113
34,w_Hpyr,5.197439870872004,2.718354341689072
35,w_Hpyr,8.751958772041732,2.721773928500544
36,w_Hpyr,14.73740615582478,2.731471345139049
37,w_Hpyr,24.816289228368237,2.7571290488669495
38,w_Hpyr,41.78810060294219,2.827783212742794
39,w_Hpyr,70.36690038273056,3.027749046310161
40,w_Hpyr,118.4906851000666,3.542739546874593
41,w_Hpyr,199.52623149688787,4.969828339482493
42,w_Hpyr,0.0,2.6987651584354833
43,w_Hpyr,0.01,2.698766820672772
44,w_Hpyr,0.016838980323928915,2.6987697901773338
45,w_Hpyr,0.02835512583496652,2.698778168264792
46,w_Hpyr,0.047747140601752946,2.6988021324484635
47,w_Hpyr,0.08040131611167854,2.698854925238301
48,w_Hpyr,0.13538761800225438,2.6990041420857733
49,w_Hpyr,0.2279789435643565,2.6993330612764046
